date,lat,lon,indicator,mu,var
92.0,58.90000000000001,-3.799999999999997,1.0,3.34360872322438,0.002880626010267511
93.0,50.5,-8.2,1.0,5.168604757286902,0.000774131133400277
93.0,50.6,-6.399999999999999,1.0,7.8490784074307145,0.00035360477434074136
93.0,52.0,-0.3999999999999986,1.0,36.47185341806462,0.00012201439913652734
93.0,54.8,-7.0,1.0,17.161392095793794,0.00014095906209325203
95.0,54.0,-10.0,1.0,3.590868466377235,0.006802299962143058
92.0,51.2,-2.1999999999999997,1.0,15.459724706780554,0.00013829438977598643
93.0,52.40000000000001,0.10000000000000142,1.0,38.87162580414228,0.00019538143835552268
94.0,51.90000000000001,-4.099999999999998,1.0,14.67401427316812,7.743540429635996e-05
92.0,52.5,-2.5,1.0,11.989487698948206,0.0001827099639481778
94.0,55.7,-5.0,1.0,21.506037441264073,0.00036155359613638903
92.0,58.8,-7.699999999999998,1.0,10.41044119513158,0.0008669162528639947
94.0,52.90000000000001,-10.4,1.0,5.067736891564819,0.0013700451103090673
94.0,56.90000000000001,-4.299999999999997,1.0,14.581885836423844,0.0006559438037052734
92.0,53.6,-3.299999999999997,1.0,9.420122870249337,0.0002386603196218533
93.0,51.40000000000001,-5.899999999999999,1.0,11.069703873858622,0.00022396099445890917
94.0,51.1,-7.399999999999999,1.0,4.656094951250401,0.0003912488403120004
92.0,53.3,1.400000000000002,1.0,33.62365353463367,0.0014786168560606456
94.0,57.5,-7.899999999999999,1.0,13.511110721773134,0.0007058219969486293
93.0,56.6,1.400000000000002,1.0,17.666732740998995,0.003335170151547615
95.0,52.90000000000001,-5.5,1.0,4.47219602451363,0.0002424294716991096
92.0,56.7,-1.8999999999999984,1.0,6.3596772437662565,0.0003151291796949116
93.0,50.6,0.3000000000000007,1.0,24.503442329392136,0.00047527639412378814
93.0,57.5,-7.5,1.0,7.081130014110814,0.00043852338925654303
94.0,56.2,1.6000000000000014,1.0,20.32286606967751,0.0036787685957655556
92.0,58.7,0.10000000000000142,1.0,3.2139151348235466,0.0015525638342797367
92.0,52.7,0.6000000000000014,1.0,29.786129512644028,0.00044594663676574296
93.0,53.2,-4.599999999999998,1.0,23.495232542642537,0.00013004958347110197
95.0,52.1,1.400000000000002,1.0,24.313867440035683,0.0009133423190099021
93.0,52.3,-3.899999999999999,1.0,24.07131397729593,0.00016022177473540603
95.0,51.6,1.5,1.0,18.921870923981263,0.0008574766932553106
92.0,57.1,-6.899999999999999,1.0,10.033389856325892,0.0010985705405842329
92.0,54.1,-3.299999999999997,1.0,9.956313294491215,0.00023184917737234856
92.0,52.0,-5.699999999999998,1.0,8.597646861795594,0.00040048176502513987
93.0,49.8,-9.9,1.0,3.700536089094562,0.006619734397010647
94.0,53.3,-10.6,1.0,4.933091981058068,0.001821711945910127
93.0,52.7,-2.3999999999999986,1.0,33.6010543840957,0.00016580135959263934
94.0,58.2,1.3000000000000007,1.0,10.728223382325336,0.001376248183182098
92.0,54.3,-4.599999999999998,1.0,8.004493020238376,0.00021171558980889336
95.0,50.6,-4.5,1.0,6.059073054453484,0.0006459523531608478
92.0,50.6,-6.5,1.0,10.34276947020475,0.00044938128870412934
92.0,57.8,1.0,1.0,5.027455708752719,0.0027724403077030203
94.0,51.0,-4.5,1.0,8.831391500794966,0.0002461753034166274
92.0,56.5,-10.7,1.0,6.2712327754590085,0.0024952801606556107
95.0,51.3,-4.599999999999998,1.0,5.618837259851422,0.00043569502303210904
95.0,51.7,-3.6999999999999993,1.0,5.995171715482933,0.00044704751539145364
93.0,56.2,-3.299999999999997,1.0,13.800073837746496,0.00018082648261751285
95.0,52.2,0.8000000000000007,1.0,25.93522075721128,0.00036549559851940545
94.0,55.90000000000001,-1.099999999999998,1.0,22.237475387389242,0.0006473025188121359
94.0,55.7,1.1000000000000014,1.0,24.54103457059876,0.0018373780347669408
93.0,53.40000000000001,-9.6,1.0,3.5098973844782937,0.0001646563222241017
93.0,51.6,-5.899999999999999,1.0,11.440117627500953,0.00016279825232435664
92.0,54.6,-6.5,1.0,7.9482684029736825,0.0002415590544986238
92.0,54.40000000000001,-3.799999999999997,1.0,9.135137062161501,0.0002045375747269463
95.0,50.0,-3.5999999999999983,1.0,6.101662643337055,0.0007102567623188903
92.0,53.6,1.0,1.0,33.71580420725773,0.0008153606700260753
93.0,51.5,-6.800000000000002,1.0,8.486371224183388,0.000423412825324431
95.0,52.0,-10.4,1.0,4.219535301277029,0.0038725910892897565
94.0,55.2,-0.2999999999999972,1.0,25.629471563683552,0.0007473191801613066
94.0,56.2,-8.599999999999998,1.0,11.004889019920718,0.0005352839969448877
94.0,52.1,-2.8999999999999986,1.0,31.982676450087286,0.00017024611948335478
92.0,58.5,-2.1999999999999997,1.0,3.085017050685445,0.0009905072417497
93.0,50.5,-1.1999999999999993,1.0,21.728383226018757,0.00040465766638183366
92.0,52.5,-3.899999999999999,1.0,9.198227280319376,0.0002244183456935537
95.0,49.7,-6.5,1.0,5.346202135032339,0.0006076691965409225
94.0,52.3,0.6000000000000014,1.0,40.807402945859415,0.00022784643308717628
94.0,54.5,-6.300000000000002,1.0,15.501606646480225,0.00019684289813008045
92.0,56.40000000000001,-3.299999999999997,1.0,8.521035265659624,0.00012579836436983405
93.0,58.7,-10.1,1.0,5.41230849258429,0.0030256684271992816
92.0,52.2,1.400000000000002,1.0,29.92219956342977,0.0009157041353688588
94.0,55.2,-8.8,1.0,7.264896448738673,0.0002463801604068478
93.0,55.0,-4.0,1.0,19.31419640309141,0.0002008978585953288
93.0,55.0,-1.3999999999999986,1.0,23.274219609700367,0.00020414771939833548
95.0,53.3,-0.3999999999999986,1.0,28.017238269983928,0.00027880418887011763
92.0,51.8,-8.599999999999998,1.0,6.666264714502334,0.0013621952343386829
94.0,55.8,-7.300000000000002,1.0,14.511483670043695,0.00011984721212078031
92.0,57.5,-8.0,1.0,10.073726208045311,0.002420699331487018
95.0,51.2,-7.800000000000002,1.0,5.463747267389514,0.0005242713295690682
95.0,52.40000000000001,-9.4,1.0,4.515636234249681,0.0012480707271881378
93.0,52.5,0.8000000000000007,1.0,40.344700269068504,0.00029218757164055543
95.0,53.2,0.6000000000000014,1.0,30.537553555856835,0.0005569711551456983
